esp_ms,pos_deg,vel_deg_s,target_deg,vq,os_time
45260,13.62,-0.17,12.1,-0.079,1774656497.507037
45271,13.62,-0.17,12.11,-0.079,1774656497.5180357
45282,13.62,-0.17,12.12,-0.078,1774656497.5290356
45293,13.62,-0.17,12.13,-0.078,1774656497.5400398
45304,13.62,-0.17,12.14,-0.077,1774656497.5510378
45315,13.62,-0.17,12.15,-0.076,1774656497.562038
45326,13.62,-0.17,12.17,-0.076,1774656497.5740378
45337,13.62,-0.17,12.18,-0.075,1774656497.5840383
45348,13.62,-0.17,12.19,-0.075,1774656497.5950365
45359,13.62,-0.17,12.2,-0.074,1774656497.606037
45370,13.62,-0.17,12.21,-0.074,1774656497.6175506
45381,13.62,-0.17,12.22,-0.073,1774656497.6285503
45392,13.62,-0.17,12.23,-0.072,1774656497.6395552
45403,13.62,-0.17,12.24,-0.072,1774656497.6505516
45414,13.62,-0.17,12.25,-0.071,1774656497.661553
45425,13.62,-0.17,12.26,-0.07,1774656497.6730876
45436,13.62,-0.17,12.28,-0.07,1774656497.684085
45447,13.62,-0.17,12.29,-0.069,1774656497.695087
45459,13.62,-0.17,12.3,-0.069,1774656497.7060864
45470,13.62,-0.17,12.31,-0.068,1774656497.7166111
45481,13.62,-0.17,12.32,-0.067,1774656497.7276113
45492,13.71,-0.17,12.33,-0.084,1774656497.7386117
45503,13.71,-0.17,12.34,-0.075,1774656497.749614
45514,13.71,-0.17,12.35,-0.075,1774656497.760612
45525,13.71,-0.17,12.36,-0.074,1774656497.772136
45536,13.71,-0.17,12.38,-0.073,1774656497.7831378
45547,13.71,-0.17,12.39,-0.073,1774656497.7941363
45558,13.71,-0.17,12.4,-0.072,1774656497.8051379
45569,13.71,-0.17,12.41,-0.072,1774656497.8156528
45580,13.71,-0.17,12.42,-0.071,1774656497.826653
45591,13.71,-0.17,12.43,-0.07,1774656497.8381758
45602,13.71,-0.17,12.44,-0.07,1774656497.8491762
45613,13.71,-0.17,12.45,-0.069,1774656497.8601763
45624,13.71,-0.17,12.46,-0.068,1774656497.871178
45635,13.71,-0.17,12.47,-0.068,1774656497.8821764
45646,13.71,-0.17,12.49,-0.067,1774656497.8931773
45657,13.71,-0.17,12.5,-0.066,1774656497.9041748
45668,13.71,-0.17,12.51,-0.066,1774656497.9151738
45679,13.71,-0.17,12.52,-0.065,1774656497.9261773
45690,13.71,-0.17,12.53,-0.064,1774656497.937178
45701,13.71,-0.17,12.54,-0.064,1774656497.9481766
45712,13.71,-0.17,12.55,-0.063,1774656497.9591768
45723,13.71,-0.17,12.56,-0.062,1774656497.9704773
45734,13.71,-0.17,12.57,-0.061,1774656497.9814763
45745,13.71,-0.17,12.58,-0.061,1774656497.9924765
45756,13.71,-0.17,12.6,-0.06,1774656498.0034764
45767,13.71,-0.17,12.61,-0.059,1774656498.0144758
45778,13.71,-0.17,12.62,-0.059,1774656498.025476
45789,13.8,-0.17,12.63,-0.075,1774656498.0364773
45800,13.8,-0.17,12.64,-0.067,1774656498.0474775
45811,13.8,-0.17,12.65,-0.066,1774656498.0584762
45822,13.8,-0.17,12.66,-0.065,1774656498.069477
45833,13.8,-0.17,12.67,-0.064,1774656498.0804765
45844,13.8,-0.17,12.68,-0.064,1774656498.091476
45855,13.8,-0.17,12.69,-0.063,1774656498.1024764
45866,13.8,-0.17,12.71,-0.062,1774656498.1134765
45877,13.8,-0.16,12.72,-0.062,1774656498.1244771
45888,13.8,-0.16,12.73,-0.061,1774656498.1354775
45899,13.8,-0.16,12.74,-0.06,1774656498.146476
45910,13.8,-0.16,12.75,-0.059,1774656498.157477
45921,13.8,-0.16,12.76,-0.059,1774656498.1684752
45932,13.8,-0.16,12.77,-0.058,1774656498.1794758
45943,13.8,-0.16,12.78,-0.057,1774656498.190475
45954,13.8,-0.16,12.79,-0.056,1774656498.202478
45965,13.8,-0.16,12.8,-0.056,1774656498.2124755
45976,13.8,-0.16,12.82,-0.055,1774656498.2234764
45987,13.8,-0.16,12.83,-0.054,1774656498.234475
45998,13.8,-0.16,12.84,-0.053,1774656498.2454753
46009,13.8,-0.16,12.85,-0.052,1774656498.256475
46020,13.8,-0.16,12.86,-0.052,1774656498.2674766
46032,13.8,-0.16,12.87,-0.051,1774656498.2784784
46043,13.8,-0.16,12.88,-0.05,1774656498.2894769
46054,13.8,-0.16,12.89,-0.049,1774656498.300475
46065,13.8,-0.16,12.9,-0.049,1774656498.3114738
46076,13.8,-0.16,12.92,-0.048,1774656498.3224764
46087,13.8,-0.16,12.93,-0.047,1774656498.333476
46098,13.8,-0.16,12.94,-0.046,1774656498.344477
46109,13.89,-0.16,12.95,-0.063,1774656498.3554752
46120,13.89,-0.16,12.96,-0.054,1774656498.3664744
46131,13.89,-0.16,12.97,-0.053,1774656498.377475
46142,13.89,-0.16,12.98,-0.052,1774656498.3884752
46153,13.89,-0.16,12.99,-0.051,1774656498.399475
46164,13.89,-0.16,13.0,-0.051,1774656498.4114747
46175,13.89,-0.16,13.01,-0.05,1774656498.4214754
46186,13.89,-0.16,13.03,-0.049,1774656498.4334753
46197,13.89,-0.16,13.04,-0.048,1774656498.4444747
46208,13.89,-0.16,13.05,-0.047,1774656498.4554777
46219,13.89,-0.16,13.06,-0.047,1774656498.4664762
46230,13.89,-0.16,13.07,-0.046,1774656498.4774764
46241,13.89,-0.16,13.08,-0.045,1774656498.4884758
46252,13.89,-0.16,13.09,-0.044,1774656498.499476
46263,13.89,-0.16,13.1,-0.043,1774656498.5104766
46274,13.89,-0.16,13.11,-0.042,1774656498.5214775
46285,13.89,-0.16,13.12,-0.042,1774656498.5324776
46296,13.89,-0.16,13.14,-0.041,1774656498.5435228
46307,13.89,-0.16,13.15,-0.04,1774656498.5540662
46318,13.89,-0.16,13.16,-0.039,1774656498.5650656
46329,13.89,-0.16,13.17,-0.038,1774656498.5760655
46340,13.89,-0.16,13.18,-0.037,1774656498.5870655
46351,13.89,-0.16,13.19,-0.036,1774656498.598066
46362,13.96,-0.16,13.2,-0.049,1774656498.6090655
46373,13.97,-0.16,13.21,-0.046,1774656498.6204486
46384,13.97,-0.16,13.22,-0.043,1774656498.6314497
46395,13.97,-0.16,13.23,-0.042,1774656498.6424484
46406,13.97,-0.16,13.25,-0.041,1774656498.6534479
46417,13.97,-0.16,13.26,-0.04,1774656498.664449
46428,13.97,-0.16,13.27,-0.04,1774656498.675449
46439,13.97,-0.16,13.28,-0.039,1774656498.686449
46450,13.97,-0.16,13.29,-0.038,1774656498.6974459
46461,13.97,-0.16,13.3,-0.037,1774656498.7084458
46472,13.97,-0.16,13.31,-0.036,1774656498.719954
46483,13.97,-0.16,13.32,-0.035,1774656498.7304256
46494,13.97,-0.16,13.33,-0.034,1774656498.741411
46505,13.97,-0.16,13.34,-0.033,1774656498.752412
46516,13.97,-0.16,13.36,-0.033,1774656498.7634122
46527,13.97,-0.16,13.37,-0.032,1774656498.774411
46538,13.97,-0.16,13.38,-0.031,1774656498.785411
46549,13.97,-0.16,13.39,-0.03,1774656498.796412
46560,13.97,-0.16,13.4,-0.029,1774656498.8074143
46571,13.97,-0.16,13.41,-0.028,1774656498.8184123
46582,13.97,-0.16,13.42,-0.027,1774656498.8294108
46593,13.97,-0.16,13.43,-0.026,1774656498.8404112
46605,12.67,-0.19,13.44,0.236,1774656498.8514128
46616,14.69,-0.14,13.45,-0.095,1774656498.8634114
46627,14.88,-0.14,13.47,-0.135,1774656498.8734121
46638,13.27,-0.17,13.48,0.195,1774656498.8844109
46649,13.77,-0.16,13.49,-0.046,1774656498.8954113
46660,14.66,-0.14,13.5,-0.175,1774656498.9074113
46671,13.44,-0.17,13.51,0.154,1774656498.9174123
46682,13.35,-0.17,13.52,0.056,1774656498.9284136
46693,14.63,-0.14,13.53,-0.206,1774656498.9399242
46704,13.59,-0.17,13.54,0.123,1774656498.9509208
46715,13.06,-0.18,13.55,0.132,1774656498.9619203
46726,14.76,-0.14,13.57,-0.2,1774656498.9729214
46737,14.2,-0.15,13.58,0.018,1774656498.9839234
46748,12.89,-0.18,13.59,0.227,1774656498.9949203
46759,14.69,-0.14,13.6,-0.104,1774656499.005921
46770,14.79,-0.14,13.61,-0.103,1774656499.0169203
46781,13.51,-0.17,13.62,0.161,1774656499.0279205
46792,13.89,-0.16,13.63,-0.033,1774656499.0389202
46803,14.4,-0.15,13.64,-0.1,1774656499.049919
46814,13.17,-0.18,13.65,0.197,1774656499.0609198
46825,14.34,-0.15,13.66,-0.134,1774656499.0719197
46836,14.93,-0.13,13.68,-0.16,1774656499.0829206
46847,13.41,-0.17,13.69,0.17,1774656499.09392
46857,13.41,-0.17,13.7,0.17,1774656499.1039214
46867,13.58,-0.16,13.71,0.024,1774656499.1139202
46877,14.92,-0.13,13.72,-0.226,1774656499.12392
46887,13.67,-0.17,13.73,0.104,1774656499.1339197
46897,13.37,-0.18,13.74,0.095,1774656499.1444566
46907,14.5,-0.15,13.75,-0.159,1774656499.1544547
46917,14.01,-0.16,13.76,0.047,1774656499.164455
46927,13.62,-0.17,13.77,0.079,1774656499.1744554
46937,14.74,-0.15,13.78,-0.18,1774656499.1839828
46947,13.35,-0.18,13.79,0.151,1774656499.1939716
46957,13.42,-0.18,13.8,0.059,1774656499.2039716
46968,14.56,-0.15,13.81,-0.16,1774656499.2149708
46979,13.43,-0.18,13.82,0.171,1774656499.2259722
46990,13.47,-0.18,13.83,0.062,1774656499.236971
47001,14.8,-0.14,13.84,-0.201,1774656499.247971
47012,13.81,-0.17,13.85,0.126,1774656499.2589722
47023,13.21,-0.18,13.86,0.152,1774656499.2699723
47034,15.09,-0.14,13.87,-0.179,1774656499.2809718
47045,14.69,-0.15,13.88,-0.02,1774656499.2919726
47056,13.12,-0.18,13.9,0.257,1774656499.3039713
47067,14.68,-0.15,13.91,-0.074,1774656499.3149707
47078,14.85,-0.14,13.92,-0.088,1774656499.325974
47089,13.76,-0.17,13.93,0.148,1774656499.3369718
47100,13.91,-0.16,13.94,0.016,1774656499.3479726
47111,14.54,-0.15,13.95,-0.096,1774656499.3589728
47122,13.77,-0.17,13.96,0.121,1774656499.3699749
47133,13.92,-0.16,13.97,0.018,1774656499.3809726
47144,14.26,-0.16,13.98,-0.034,1774656499.3919725
47155,14.14,-0.16,13.99,0.021,1774656499.4029732
47166,13.91,-0.17,14.01,0.059,1774656499.4139733
47178,14.64,-0.15,14.02,-0.109,1774656499.424974
47189,13.75,-0.17,14.03,0.14,1774656499.4359717
47200,14.12,-0.16,14.04,-0.016,1774656499.4469728
47211,14.22,-0.16,14.05,-0.002,1774656499.4579716
47222,14.13,-0.16,14.06,0.027,1774656499.4689724
47233,14.32,-0.16,14.07,-0.018,1774656499.4799724
47244,14.47,-0.15,14.08,-0.028,1774656499.4909701
47255,14.15,-0.16,14.09,0.049,1774656499.5019722
47266,14.43,-0.15,14.11,-0.035,1774656499.5129724
47277,14.41,-0.15,14.12,-0.004,1774656499.5239737
47288,13.98,-0.16,14.13,0.082,1774656499.534972
47299,14.72,-0.15,14.14,-0.106,1774656499.545973
47310,14.07,-0.16,14.15,0.094,1774656499.5569718
47321,13.73,-0.17,14.16,0.104,1774656499.5679734
47332,14.43,-0.15,14.17,-0.068,1774656499.5789714
47343,14.53,-0.15,14.18,-0.022,1774656499.5899704
47354,13.21,-0.18,14.19,0.254,1774656499.6009731
47365,14.88,-0.14,14.2,-0.076,1774656499.611971
47376,14.57,-0.15,14.22,0.018,1774656499.6229706
47387,14.41,-0.15,14.23,0.021,1774656499.6339726
47398,14.48,-0.15,14.24,-0.006,1774656499.645491
47409,14.73,-0.15,14.25,-0.049,1774656499.6564922
47420,14.29,-0.16,14.26,0.064,1774656499.6674924
47431,14.64,-0.15,14.27,-0.048,1774656499.6784914
47442,14.75,-0.14,14.28,-0.035,1774656499.6894915
47453,13.9,-0.17,14.29,0.147,1774656499.7004921
47464,14.41,-0.16,14.3,-0.036,1774656499.7114904
47475,14.37,-0.16,14.31,0.023,1774656499.722491
47486,14.26,-0.17,14.33,0.042,1774656499.7334914
47497,14.78,-0.15,14.34,-0.071,1774656499.7444918
47508,14.38,-0.16,14.35,0.059,1774656499.7554908
47519,14.2,-0.17,14.36,0.059,1774656499.7664902
47530,15.19,-0.14,14.37,-0.155,1774656499.7774901
47541,13.58,-0.18,14.38,0.175,1774656499.788015
47552,13.92,-0.17,14.39,0.041,1774656499.7990124
47563,15.01,-0.15,14.4,-0.142,1774656499.8100133
47574,13.77,-0.18,14.41,0.189,1774656499.8220134
47585,13.91,-0.17,14.42,0.066,1774656499.8320136
47596,15.32,-0.14,14.44,-0.202,1774656499.844014
47607,13.66,-0.18,14.45,0.128,1774656499.8550136
47618,13.23,-0.19,14.46,0.194,1774656499.865013
47629,14.58,-0.16,14.47,-0.115,1774656499.8770132
47640,14.78,-0.15,14.48,-0.026,1774656499.8880117
47651,13.15,-0.19,14.49,0.305,1774656499.898535
47662,14.36,-0.16,14.5,-0.026,1774656499.9095354
47673,14.97,-0.15,14.51,-0.082,1774656499.9205353
47684,14.87,-0.15,14.52,-0.003,1774656499.931535
47695,13.67,-0.18,14.53,0.23,1774656499.9425354
47706,14.89,-0.15,14.55,-0.101,1774656499.9535363
47717,14.93,-0.15,14.56,-0.018,1774656499.9645355
47729,13.97,-0.17,14.57,0.178,1774656499.975535
47740,14.47,-0.16,14.58,-0.011,1774656499.9865358
47751,14.86,-0.15,14.59,-0.041,1774656499.9975355
47762,14.5,-0.16,14.6,0.069,1774656500.008536
47773,14.49,-0.16,14.61,0.039,1774656500.0195355
47784,15.37,-0.14,14.62,-0.138,1774656500.0305362
47795,13.83,-0.17,14.63,0.193,1774656500.0415366
47806,14.43,-0.16,14.65,-0.009,1774656500.0525365
47817,15.29,-0.14,14.66,-0.124,1774656500.0645351
47828,13.74,-0.18,14.67,0.206,1774656500.075535
47839,14.31,-0.16,14.68,0.009,1774656500.086535
47850,14.24,-0.16,14.69,0.079,1774656500.0975354
47861,14.35,-0.16,14.7,0.051,1774656500.108536
47872,14.33,-0.16,14.71,0.068,1774656500.1185355
47883,14.33,-0.16,14.72,0.067,1774656500.1305346
47894,14.33,-0.16,14.73,0.068,1774656500.1415353
47905,14.33,-0.16,14.74,0.069,1774656500.1525352
47916,14.33,-0.16,14.76,0.071,1774656500.1635373
47927,14.33,-0.16,14.77,0.072,1774656500.174309
47938,14.33,-0.16,14.78,0.073,1774656500.1853075
47949,14.33,-0.16,14.79,0.074,1774656500.196323
47960,14.33,-0.16,14.8,0.076,1774656500.2073228
47971,14.33,-0.16,14.81,0.077,1774656500.2183242
47982,14.33,-0.16,14.82,0.078,1774656500.2293224
47993,14.33,-0.16,14.83,0.08,1774656500.240324
48004,14.33,-0.16,14.84,0.081,1774656500.2513225
48015,14.33,-0.16,14.85,0.082,1774656500.2623231
48026,14.33,-0.16,14.87,0.084,1774656500.2733233
48037,14.33,-0.16,14.88,0.085,1774656500.2843232
48048,14.33,-0.16,14.89,0.087,1774656500.2953227
48059,14.36,-0.16,14.9,0.081,1774656500.3063219
48070,14.41,-0.16,14.91,0.075,1774656500.3173218
48081,14.41,-0.16,14.92,0.081,1774656500.3283231
48092,14.41,-0.16,14.93,0.083,1774656500.3393223
48103,14.41,-0.16,14.94,0.084,1774656500.3503222
48114,14.41,-0.16,14.95,0.085,1774656500.3613234
48125,14.41,-0.16,14.96,0.087,1774656500.3723228
48136,14.41,-0.16,14.98,0.088,1774656500.383323
48147,14.41,-0.16,14.99,0.089,1774656500.3943222
48158,14.41,-0.16,15.0,0.091,1774656500.4053226
48169,14.41,-0.16,15.01,0.092,1774656500.416322
48180,14.41,-0.16,15.02,0.093,1774656500.4273221
48191,14.41,-0.16,15.03,0.095,1774656500.4383216
48202,14.41,-0.16,15.04,0.096,1774656500.449416
48213,14.5,-0.16,15.05,0.081,1774656500.4604166
48224,14.5,-0.16,15.06,0.089,1774656500.4714165
48235,14.5,-0.16,15.07,0.091,1774656500.4824188
48246,14.5,-0.16,15.09,0.092,1774656500.4934175
48257,14.5,-0.16,15.1,0.094,1774656500.5044188
48268,14.5,-0.16,15.11,0.095,1774656500.5154173
48279,14.5,-0.16,15.12,0.097,1774656500.5264165
48290,14.5,-0.16,15.13,0.098,1774656500.5374167
48302,14.5,-0.16,15.14,0.099,1774656500.548738
48313,14.5,-0.16,15.15,0.101,1774656500.5597372
48324,14.5,-0.16,15.16,0.102,1774656500.5707388
48335,14.5,-0.16,15.17,0.104,1774656500.5817366
48346,14.5,-0.16,15.19,0.105,1774656500.5927372
48357,14.5,-0.16,15.2,0.106,1774656500.6037376
48368,14.59,-0.15,15.21,0.09,1774656500.614972
48379,14.59,-0.15,15.22,0.1,1774656500.625636
48390,14.59,-0.15,15.23,0.101,1774656500.6366374
48401,14.59,-0.15,15.24,0.103,1774656500.647638
48412,14.59,-0.15,15.25,0.104,1774656500.6586392
48423,14.59,-0.15,15.26,0.105,1774656500.6696374
48434,14.59,-0.15,15.27,0.107,1774656500.6806376
48445,14.59,-0.15,15.28,0.108,1774656500.691636
48456,14.59,-0.15,15.3,0.11,1774656500.7026384
48467,14.59,-0.15,15.31,0.111,1774656500.7136366
48478,14.59,-0.15,15.32,0.112,1774656500.7246392
48489,14.67,-0.15,15.33,0.097,1774656500.7362757
48500,14.68,-0.15,15.34,0.106,1774656500.747454
48511,14.68,-0.15,15.35,0.107,1774656500.758453
48522,14.68,-0.15,15.36,0.109,1774656500.7694538
48533,14.68,-0.15,15.37,0.11,1774656500.7804537
48544,14.68,-0.15,15.38,0.112,1774656500.7914534
48555,14.68,-0.15,15.39,0.113,1774656500.8024526
48566,14.68,-0.15,15.41,0.114,1774656500.8134537
48577,14.68,-0.15,15.42,0.116,1774656500.8244543
48588,14.68,-0.15,15.43,0.117,1774656500.8354533
48599,14.68,-0.15,15.44,0.119,1774656500.8464534
48610,14.68,-0.15,15.45,0.12,1774656500.8574533
48621,14.75,-0.15,15.46,0.106,1774656500.8682144
48632,14.77,-0.15,15.47,0.113,1774656500.879213
48643,14.77,-0.15,15.48,0.115,1774656500.890214
48654,14.77,-0.15,15.49,0.117,1774656500.9012141
48665,14.77,-0.15,15.5,0.118,1774656500.9122136
48676,14.77,-0.15,15.52,0.119,1774656500.9232137
48687,14.77,-0.15,15.53,0.121,1774656500.9350474
48698,14.77,-0.15,15.54,0.122,1774656500.9459276
48709,14.77,-0.15,15.55,0.124,1774656500.9564493
48720,14.77,-0.15,15.56,0.125,1774656500.9674494
48731,14.77,-0.15,15.57,0.127,1774656500.9784477
48742,14.77,-0.15,15.58,0.128,1774656500.9894485
48753,14.85,-0.15,15.59,0.112,1774656501.0004487
48764,14.85,-0.15,15.6,0.122,1774656501.0114472
48775,14.85,-0.15,15.61,0.123,1774656501.0224493
48786,14.85,-0.15,15.63,0.125,1774656501.0334487
48797,14.85,-0.15,15.64,0.126,1774656501.0444474
48808,14.85,-0.15,15.65,0.128,1774656501.0554476
48819,14.85,-0.15,15.66,0.129,1774656501.066452
48830,14.85,-0.15,15.67,0.13,1774656501.0774481
48841,14.85,-0.15,15.68,0.132,1774656501.0884473
48852,14.85,-0.15,15.69,0.133,1774656501.0994465
48863,14.85,-0.15,15.7,0.135,1774656501.1104474
48874,14.94,-0.14,15.71,0.119,1774656501.1214476
48886,14.94,-0.14,15.72,0.128,1774656501.1324468
48897,14.94,-0.14,15.74,0.13,1774656501.1434462
48908,14.94,-0.14,15.75,0.131,1774656501.1544476
48919,14.94,-0.14,15.76,0.133,1774656501.1654482
48930,14.94,-0.14,15.77,0.134,1774656501.1764472
48941,14.94,-0.14,15.78,0.136,1774656501.1874495
48952,14.94,-0.14,15.79,0.137,1774656501.1994486
48963,14.94,-0.14,15.8,0.139,1774656501.2104495
48974,14.94,-0.14,15.81,0.14,1774656501.2204485
48985,14.94,-0.14,15.82,0.142,1774656501.2314472
48996,14.94,-0.14,15.84,0.143,1774656501.2424467
49007,15.03,-0.14,15.85,0.127,1774656501.253448
49018,15.03,-0.14,15.86,0.137,1774656501.2644475
49029,15.03,-0.14,15.87,0.138,1774656501.275447
49040,15.03,-0.14,15.88,0.14,1774656501.286449
49051,15.03,-0.14,15.89,0.141,1774656501.2974489
49062,15.03,-0.14,15.9,0.143,1774656501.3084502
49073,15.03,-0.14,15.91,0.144,1774656501.3204494
49084,15.03,-0.14,15.92,0.146,1774656501.3314471
49095,15.03,-0.14,15.93,0.147,1774656501.34245
49106,15.03,-0.14,15.95,0.149,1774656501.3534513
49117,15.11,-0.14,15.96,0.133,1774656501.3644497
49128,15.12,-0.14,15.97,0.142,1774656501.3754485
49139,15.12,-0.14,15.98,0.144,1774656501.386452
49150,15.12,-0.14,15.99,0.145,1774656501.3969672
49160,15.12,-0.14,16.0,0.145,1774656501.4069667
49170,15.12,-0.14,16.01,0.147,1774656501.4169688
49180,15.12,-0.14,16.02,0.148,1774656501.4269683
49190,15.12,-0.14,16.03,0.15,1774656501.4369688
49200,15.12,-0.14,16.04,0.151,1774656501.4469683
49210,15.19,-0.14,16.05,0.139,1774656501.4569707
49220,15.21,-0.14,16.06,0.143,1774656501.4679694
49230,15.21,-0.14,16.07,0.146,1774656501.4769673
49240,15.21,-0.14,16.08,0.148,1774656501.4869678
49250,15.21,-0.14,16.09,0.149,1774656501.496971
49260,15.21,-0.14,16.1,0.151,1774656501.5069695
49271,15.21,-0.14,16.11,0.152,1774656501.5179691
49282,15.21,-0.14,16.12,0.154,1774656501.528969
49293,15.21,-0.14,16.13,0.155,1774656501.5409687
49304,15.21,-0.14,16.14,0.157,1774656501.5529711
49315,15.21,-0.14,16.15,0.158,1774656501.5629685
49326,15.21,-0.14,16.17,0.16,1774656501.5739694
49337,15.27,-0.13,16.18,0.147,1774656501.5839708
49348,15.29,-0.13,16.19,0.152,1774656501.5949707
49359,15.29,-0.13,16.2,0.155,1774656501.6059685
49370,15.29,-0.13,16.21,0.157,1774656501.616968
49381,15.29,-0.13,16.22,0.158,1774656501.6279676
49392,15.29,-0.13,16.23,0.159,1774656501.6389682
49403,15.29,-0.13,16.24,0.161,1774656501.650968
49414,15.29,-0.13,16.25,0.163,1774656501.6619701
49425,15.37,-0.13,16.26,0.149,1774656501.6729684
49436,15.38,-0.13,16.28,0.155,1774656501.6839712
49447,15.38,-0.13,16.29,0.158,1774656501.6949682
49459,15.38,-0.13,16.3,0.159,1774656501.7059693
49470,15.38,-0.13,16.31,0.161,1774656501.7169695
49481,15.38,-0.13,16.32,0.162,1774656501.727968
49492,15.38,-0.13,16.33,0.164,1774656501.738481
49503,15.38,-0.13,16.34,0.165,1774656501.7494812
49514,15.38,-0.13,16.35,0.167,1774656501.760481
49525,14.12,-0.16,16.36,0.42,1774656501.7714825
49536,15.36,-0.13,16.38,0.09,1774656501.7824805
49547,16.93,-0.09,16.39,-0.14,1774656501.7934809
49558,17.64,-0.08,16.4,-0.133,1774656501.8044808
49569,16.41,-0.11,16.41,0.181,1774656501.815481
